execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,19,62328,5.909090909090909,2500,"[5.909090909090909,100]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,27,62328,,,
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,26,62328,,,
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,23,62328,3.0,900,"[3.0,100]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,24,62328,,,
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,25,62328,5.909090909090909,3100,"[5.909090909090909,100]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,28,62328,4.5,4100,"[4.5,100]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,29,62328,5.982857142857143,4400,"[5.982857142857143,100]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,30,62328,4.5,4000,"[4.5,100]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,31,62328,3.0,5200,"[4.0,100][3.0,1000]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,32,62328,3.0,4100,"[3.0,100]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,33,62328,,,
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,34,62328,3.0,8300,"[4.5,100][3.0,3600]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,35,62328,5.986607142857142,3800,"[5.986666666666666,100][5.986607142857142,200]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,36,62328,,,
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,37,62328,5.966666666666667,4300,"[5.966666666666667,100]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,38,62328,5.0,2600,"[5.991428571428571,100][5.0,200]"
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,39,62328,,,
5,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,40,62328,4.5,900,"[5.9734513274336285,100][4.5,200]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,20,62328,,,
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,17,62328,,,
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,21,62328,,,
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,18,62328,,,
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,22,62328,,,
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,19,62328,5.909090909090909,2700,"[5.909090909090909,100]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,26,62328,,,
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,27,62328,,,
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,23,62328,3.0,1000,"[3.0,100]"
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,24,62328,,,
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,25,62328,5.909090909090909,3000,"[5.909090909090909,100]"
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,28,62328,4.5,4200,"[4.5,100]"
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,29,62328,5.982857142857143,4400,"[5.982857142857143,100]"
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,30,62328,4.5,4200,"[4.5,100]"
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,31,62328,3.0,5500,"[4.0,100][3.0,600]"
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,32,62328,3.0,4200,"[3.0,100]"
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,33,62328,,,
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,34,62328,4.5,9700,"[4.5,100]"
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,35,62328,5.986607142857142,5200,"[5.986666666666666,100][5.986607142857142,200]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,21,62328,,,
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,36,62328,,,
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,20,62328,,,
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,37,62328,3.0,1800,"[5.967032967032967,100][4.8,200][3.0,900]"
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,38,62328,5.0,2900,"[5.991428571428571,100][5.0,200]"
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,39,62328,,,
6,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,40,62328,4.5,1000,"[5.9734513274336285,100][4.5,200]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,22,62328,,,
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,17,62328,,,
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,18,62328,,,
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,27,62328,,,
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,26,62328,,,
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,19,62328,5.909090909090909,2500,"[5.909090909090909,100]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,23,62328,3.0,1100,"[3.0,100]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,24,62328,,,
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,25,62328,5.909090909090909,2100,"[5.909090909090909,100]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,28,62328,4.5,4300,"[4.5,100]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,29,62328,5.982857142857143,3900,"[5.982857142857143,100]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,30,62328,4.5,4100,"[4.5,100]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,31,62328,3.0,5700,"[4.0,100][3.0,300]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,32,62328,3.0,4200,"[5.857142857142857,100][3.0,200]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,33,62328,,,
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,34,62328,3.0,7200,"[4.5,100][3.0,5800]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,35,62328,,,
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,36,62328,5.0,1500,"[5.0,100]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,37,62328,3.0,1700,"[5.967032967032967,100][4.5,200][3.0,300]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,38,62328,5.0,3600,"[5.991404011461318,100][5.0,200]"
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,39,62328,,,
7,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,40,62328,4.5,1500,"[4.5,100]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,17,62328,,,
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,18,62328,,,
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,19,62328,5.909090909090909,2100,"[5.909090909090909,100]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,24,62328,,,
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,23,62328,3.0,1300,"[3.0,100]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,25,62328,5.909090909090909,2400,"[5.909090909090909,100]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,28,62328,4.5,4100,"[4.5,100]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,29,62328,5.982857142857143,4700,"[5.982857142857143,100]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,30,62328,4.5,4300,"[4.5,100]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,31,62328,3.0,6500,"[4.0,100][3.0,200]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,32,62328,3.0,4300,"[3.0,100]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,33,62328,,,
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,34,62328,3.0,10300,"[4.5,100][3.0,2200]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,35,62328,,,
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,36,62328,5.0,2000,"[5.986301369863014,100][5.0,200]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,37,62328,3.0,3500,"[5.967032967032967,100][4.8,200][3.0,600]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,38,62328,5.0,2900,"[5.991428571428571,100][5.0,200]"
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,39,62328,,,
8,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,40,62328,4.5,3200,"[4.5,100]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,17,62328,,,
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,18,62328,,,
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,19,62328,5.909090909090909,2700,"[5.909090909090909,100]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,23,62328,3.0,1700,"[3.0,100]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,24,62328,,,
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,25,62328,5.909090909090909,3300,"[5.909090909090909,100]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,28,62328,4.5,4400,"[4.5,100]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,29,62328,5.982857142857143,4700,"[5.982857142857143,100]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,30,62328,4.5,4500,"[4.5,100]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,31,62328,3.0,6800,"[4.0,100][3.0,200]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,32,62328,3.0,4800,"[5.857142857142857,100][4.5,200][3.0,300]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,33,62328,,,
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,34,62328,4.5,10600,"[4.5,100]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,35,62328,5.986607142857142,4100,"[5.986666666666666,100][5.986607142857142,200]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,36,62328,5.0,2000,"[5.986301369863014,100][5.0,200]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,37,62328,3.0,2100,"[5.967032967032967,100][4.8,200][3.0,600]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,38,62328,5.0,3200,"[5.991428571428571,100][5.0,200]"
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,39,62328,,,
9,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,40,62328,4.5,1000,"[5.9734513274336285,100][4.5,200]"
1,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100,"[0.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,17,62328,,,
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,18,62328,,,
1,time,TIME-5b,5b,java.lang.UnsupportedOperationException,3,62328,0.0,100,"[0.0,100]"
2,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100,"[0.0,100]"
2,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100,"[0.0,100]"
2,time,TIME-5b,5b,java.lang.UnsupportedOperationException,3,62328,0.0,100,"[0.0,100]"
3,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100,"[0.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,19,62328,5.909090909090909,3000,"[5.909090909090909,100]"
4,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100,"[0.0,100]"
5,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100,"[0.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,23,62328,3.0,1700,"[3.0,100]"
6,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100,"[0.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,24,62328,,,
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,25,62328,5.909090909090909,3500,"[5.909090909090909,100]"
6,time,TIME-5b,5b,java.lang.UnsupportedOperationException,3,62328,0.0,100,"[0.0,100]"
7,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100,"[0.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,29,62328,5.982857142857143,5000,"[5.982857142857143,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,28,62328,4.5,4900,"[4.5,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,30,62328,4.5,5100,"[4.5,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,31,62328,3.0,4400,"[4.0,100][3.0,300]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,32,62328,3.0,4300,"[3.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,33,62328,,,
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,34,62328,4.5,9100,"[4.5,100]"
7,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100,"[0.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,35,62328,4.0,2300,"[5.986666666666666,100][4.0,200]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,36,62328,5.0,1800,"[5.0,100]"
8,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100,"[0.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,37,62328,3.0,2500,"[5.967032967032967,100][4.8,200][4.5,800][3.0,900]"
9,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100,"[0.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,38,62328,5.0,3400,"[5.991428571428571,100][5.0,200]"
8,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,200,"[0.5862068965517241,100][0.0,200]"
10,time,TIME-5b,5b,java.lang.UnsupportedOperationException,1,62328,0.0,100,"[0.0,100]"
9,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,100,"[0.0,100]"
1,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,100,"[0.0,100]"
5,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,1700,"[0.5714285714285715,100][0.0,1700]"
4,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,2700,"[0.5862068965517241,100][0.0,2700]"
1,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100,"[0.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,39,62328,,,
1,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,100,"[0.0,100]"
2,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100,"[0.0,100]"
2,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,100,"[0.0,100]"
10,xwiki,XWIKI-14122,9.2-rc-1,org.hibernate.PropertyAccessException,40,62328,4.5,1100,"[5.9734513274336285,100][4.5,200]"
1,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,300,"[3.0,100][0.42857142857142855,200][0.0,300]"
1,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,1,62328,4.5,5800,"[4.5,100]"
3,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,100,"[0.0,100]"
3,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100,"[0.0,100]"
1,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,2,62328,,,
2,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,200,"[3.0,100][0.0,200]"
4,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,100,"[0.0,100]"
3,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,100,"[0.0,100]"
3,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,100,"[0.0,100]"
4,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100,"[0.0,100]"
2,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,500,"[0.6551724137931034,100][0.42857142857142855,200][0.0,500]"
4,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,100,"[0.0,100]"
5,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,100,"[0.0,100]"
4,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,300,"[0.42857142857142855,100][0.0,300]"
1,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,3,62328,,,
5,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100,"[0.0,100]"
3,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,600,"[3.0,100][0.42857142857142855,200][0.0,600]"
2,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,800,"[0.42857142857142855,100][0.0,800]"
6,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,100,"[0.0,100]"
5,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,200,"[0.42857142857142855,100][0.0,200]"
6,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100,"[0.0,100]"
1,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,4,62328,,,
1,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,5,62328,,,
4,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,600,"[4.2,100][0.6,200][0.0,600]"
7,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,100,"[0.0,100]"
6,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,100,"[0.0,100]"
1,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,1600,"[4.2,100][0.6551724137931034,1200][0.42857142857142855,1300][0.0,1600]"
2,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,1,62328,4.5,5800,"[4.5,100]"
2,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,2,62328,,,
7,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100,"[0.0,100]"
2,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,3,62328,,,
5,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,500,"[4.2,100][0.0,500]"
2,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,4,62328,,,
2,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,5,62328,,,
8,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,100,"[0.0,100]"
8,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100,"[0.0,100]"
6,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,500,"[3.0,100][0.42857142857142855,200][0.0,500]"
6,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,500,"[4.875,100][4.2,200][0.6551724137931034,300][0.0,500]"
7,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,300,"[0.42857142857142855,100][0.0,300]"
7,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,300,"[0.6551724137931034,100][0.42857142857142855,200][0.0,300]"
9,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,100,"[0.0,100]"
9,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100,"[0.0,100]"
8,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,100,"[0.0,100]"
3,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,1,62328,4.5,5700,"[4.5,100]"
8,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,300,"[3.0,100][0.42857142857142855,200][0.0,300]"
10,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,1,62328,0.0,100,"[0.0,100]"
9,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,200,"[3.0,100][0.0,200]"
10,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,2,62328,0.0,100,"[0.0,100]"
3,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,2,62328,,,
8,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,400,"[3.0,100][0.42857142857142855,200][0.0,400]"
3,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,3,62328,,,
7,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,800,"[4.875,100][4.2,200][3.0,300][0.6551724137931034,600][0.0,800]"
10,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,100,"[0.0,100]"
1,time,TIME-8b,8b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]"
10,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,3,62328,0.0,200,"[3.0,100][0.0,200]"
3,time,TIME-8b,8b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]"
2,time,TIME-8b,8b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]"
4,time,TIME-8b,8b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]"
5,time,TIME-8b,8b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]"
7,time,TIME-8b,8b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]"
9,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,400,"[4.875,100][4.2,200][0.0,400]"
9,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,400,"[0.6551724137931034,100][0.42857142857142855,200][0.0,400]"
6,time,TIME-8b,8b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]"
8,time,TIME-8b,8b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]"
10,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,5,62328,0.0,200,"[4.875,100][0.0,200]"
10,time,TIME-8b,8b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]"
9,time,TIME-8b,8b,java.lang.IllegalArgumentException,1,62328,0.0,100,"[0.0,100]"
3,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,4,62328,,,
3,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,5,62328,,,
5,time,TIME-7b,7b,org.joda.time.IllegalFieldValueException,4,62328,0.0,3000,"[0.42857142857142855,100][0.0,3000]"
4,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,1,62328,4.5,5500,"[4.5,100]"
4,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,2,62328,,,
6,time,TIME-5b,5b,java.lang.UnsupportedOperationException,2,62328,0.0,8900,"[0.5862068965517241,100][0.0,8900]"
4,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,3,62328,,,
4,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,4,62328,,,
4,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,5,62328,,,
5,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,1,62328,4.5,5800,"[4.5,100]"
5,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,2,62328,,,
5,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,3,62328,,,
5,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,4,62328,,,
5,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,5,62328,,,
6,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,1,62328,4.5,6000,"[4.5,100]"
6,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,2,62328,,,
6,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,3,62328,,,
6,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,4,62328,,,
6,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,5,62328,,,
7,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,1,62328,4.5,7000,"[4.5,100]"
7,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,2,62328,,,
7,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,3,62328,,,
7,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,4,62328,,,
7,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,5,62328,,,
8,xwiki,XWIKI-14626,9.3.1,java.lang.NullPointerException,1,62328,4.5,6200,"[5.857142857142857,100][4.5,200]"
